Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Saint Lucia,399.577550326068,451.0017568644,509.770040168485,565.432651072364,756.702840806942,864.259275000267,884.752219986251,952.409375512105,1098.80211720604,1313.88726910152,1518.91933135248,1712.40073459062,1822.98606014596,1945.34354721953,2111.3138592093,2308.14609497969,2754.26807410737,2970.64379398126,3340.74680109739,3739.97213106215,4036.85771004253,4292.08203788651,4697.61308212892,4631.05950829279,4753.45548269498,4986.59498562581,5228.05320682697,5252.88222232418,5687.50374196743,5911.17731131088,5902.30611922762,5513.48943312903,5493.1893654594,5918.16160388987,6451.31653667318,6767.41915762847,7605.72921771681,7931.48684635231,8450.25336696348,8239.07224368756,8556.36041644725,9131.23646285851,9259.74210752323,9577.21733754358,10044.8218377677,10334.9860823918,10638.1269396653,11333.1123822102,11642.6984727769,11794.0597229805,8411.07474936367,10459.1321248092,13103.8243147472,13554.7684784933
Samoa,294.350173844679,344.720000318489,395.686041116193,514.479103727479,572.287343845273,557.334250757185,494.600131078665,562.484628965156,613.025569118609,688.950437044347,701.390995935006,653.861620136661,667.355421650694,614.987444563535,600.068116773888,525.018006343502,553.848455990071,610.726848748559,723.706503126023,666.926593366601,681.811984781961,679.087114961382,711.841063389916,710.157186830972,1177.07457693191,1154.30784756312,1288.15011877415,1390.85314990312,1293.57069920011,1309.63597372505,1307.87600958284,1344.26555745268,1472.55978491405,1783.80431080108,2125.25991105469,2389.11732095922,2479.83238695867,3537.75467007622,3596.64627705421,3267.46618606533,3619.9575562433,3999.98172079375,3942.38592993781,4026.45459857187,4089.44124703652,4091.36881025021,4276.16189184278,4292.2576482232,4307.04623761729,4350.0504179203,3912.00336053075,4010.29527029221,3981.73500548498,4764.68860964256
San Marino,4393.45068087647,4764.50317417492,5442.23627341401,6504.23629552642,7382.03387663176,8415.70103510544,8277.69303633116,9057.83013929244,10547.1367770653,12997.1179827863,15562.5404274985,13881.3194932037,13636.0379767597,14028.5493806446,13793.1635134252,14155.781396097,19912.1728971804,25000.2304289932,27472.4457948771,28230.1429465641,35419.8769549195,36859.979536756,38518.4409910079,33718.0669874439,36050.58102379,40533.4237243304,46071.8999064967,42935.8092106081,45494.3703968256,47559.4202052534,42673.8538153199,44309.8496419661,47405.3996201277,59585.7741590787,68979.1273796223,70986.8202098479,74884.2697517038,84965.3375724702,93025.8652433841,78838.3497216683,69926.5325126281,63931.5454688299,53799.3499496706,55489.1430142312,54775.3971267595,41868.9833190643,42983.0049201084,44465.0996318977,47940.9859535975,46640.4542240329,44427.9039238944,53667.5834338075,53731.3304021483,58917.1842492549
Sao Tome and Principe,455.888490513632,447.019511808512,486.180681730424,643.339562917552,649.389601452281,659.193283126802,556.555058877717,512.557351567452,558.115982242158,649.695940455343,788.09046399893,789.232555117367,745.048992624824,684.332558014508,699.119223102646,724.106559368138,991.898731078804,967.989405075026,805.126676405246,781.115287711646,922.536856786584,813.150083228194,704.195581459599,916.569761778606,941.02508236274,731.051720613149,938.693270380645,629.253031795392,488.409538790237,516.105957434297,503.16928147812,493.460479155832,540.636660456,626.366515169696,668.089937252537,780.713580455025,811.656533949923,859.324783750053,1081.86848301307,1056.04656084657,1086.09380096473,1256.20665873846,1333.20267434714,1568.35947842244,1773.16097456034,1588.97490230505,1706.2653009709,1829.24516099663,1976.12521514588,2018.03786480644,2191.28552317267,2380.30749545886,2407.65971353245,2962.99079360041
Saudi Arabia,1509.42150930734,1929.31159188292,2474.36377620093,3640.10790480828,10503.431356343,10265.6258315564,13312.5032916197,14595.3963321276,14914.1766962131,19611.5758713972,27205.6347749547,28703.367479898,22454.4816500183,17810.7896768082,15541.9734099028,12744.9476429321,10069.4624344145,9373.47886630521,9153.28454607781,9401.01925537257,11040.0181018319,11831.3761330368,11714.6298452471,10870.3422757286,10587.7819353665,10772.011632103,11456.2016084679,11529.9455455696,9836.05475734284,10452.1882165127,11714.560938967,10805.306497161,10586.0573382666,11487.2162541077,13154.5044926997,15963.3972404197,17540.1964871665,18583.7561078954,22320.4862612079,17718.3925114684,20996.3275032773,25919.0905749721,27412.5283125104,26897.9644833167,26436.3943327836,22334.8045400061,21681.2306299373,23227.3847567754,27880.1389185616,27518.4558867422,23692.8875969583,27903.0149473121,34454.0602783563,32093.9638901759
Senegal,275.798555776897,276.638633945074,324.663598160486,362.31046887594,396.855977740771,520.044149171309,513.457927833728,513.153811099935,558.318461515868,680.196995840876,720.247447773739,582.435105564946,591.057438921244,552.247481213965,506.65303060848,543.449726733279,770.862195772677,915.049180574739,962.488970076657,868.825282076928,1039.87257259251,975.473307539617,1039.58238160933,911.261898667374,594.951943057664,712.6395708149,722.918037271158,639.685594564184,660.835273205903,677.516338374094,603.233162422442,637.213530337048,669.430447802589,817.888033986078,918.102079008644,979.846102179233,1017.20196768098,1188.93877689987,1398.79217874471,1308.69404241273,1275.88283734425,1374.67646186628,1326.83808689482,1379.83154126332,1398.89137636708,1218.01193084523,1266.44002033807,1356.80563060686,1452.55725584936,1431.18128888101,1461.08720474696,1598.10676942734,1564.74522093865,1682.09123391325
Serbia,,,,,,,,,,,,,,,,,,,,,4115.49884888191,3749.2551086607,2748.07268950162,1952.65827099573,2041.98184719314,2199.29283115612,2376.10494609456,2282.47498753401,2069.46035257388,1543.46808201366,1282.24926888647,1693.76243021898,2247.55726148414,2961.49990462643,3455.59958485892,3671.71610945614,4323.7727109913,5769.6057226819,7001.19165670573,6080.07117783925,5654.88073408895,6686.25708277692,5913.80452458409,6651.05482067926,6511.81402095137,5525.22616317093,5710.38038469474,6245.71505857782,7213.74698529276,7394.93238576992,7724.07803626051,9231.46656198542,9359.65490971624,11100.6778817804
Seychelles,410.524092657884,478.136804531893,650.899956459255,764.707249174164,872.4649882269,943.536145825811,949.02494165732,1215.76996560439,1591.20752212884,2345.10739233369,2687.17071533404,2757.36194945424,2630.69188436277,2584.09072934388,2646.55551806026,2922.8761049235,3576.17552747489,4222.01688511365,4749.00636814375,5037.1804997188,6019.78106655387,6045.9313400804,6929.24264076975,7420.73158725069,7548.85453137621,7859.08586175672,7650.00449557443,8539.78964450659,9106.32319764997,9163.37322626819,8963.83655062503,8820.70436289195,9759.4916978969,9724.76041978449,9520.93190171143,10296.2259885164,11246.7988790749,11347.0974170015,10536.5237316222,9162.56835538317,10381.5642377889,10713.8221263373,10907.7784248426,13386.0545679071,13259.0917500053,13358.2957370304,14282.9922366205,14902.3789084888,15511.1287017259,15884.1984092649,11493.5116293196,12092.2382937469,16395.3027724316,16734.7106670071
Sierra Leone,167.909793531669,175.48550700381,189.931686433248,212.686227982681,240.417001629026,252.260341047231,230.254034952835,257.527950609015,326.049920169935,368.328377021047,407.281582475278,427.792880239734,471.244509611954,401.019966142065,480.816673053289,378.206676688364,258.917641490146,213.833701018044,326.237997536568,300.292688700386,209.514366376187,248.62430019664,220.900073109704,250.334336230437,295.74908887301,282.007974945349,303.538020797722,270.542397014047,211.849449749392,209.823489145221,194.558366772644,232.374050499437,252.104331729697,267.645664900986,270.465825274157,299.996504197706,335.162880026143,375.433065967896,425.034200566802,405.225115041618,414.292997734741,460.690690614979,580.341474727111,732.84239671071,729.333737481309,675.072536258132,670.469455931068,705.022327927737,845.914570489424,843.712506690029,845.313854042815,885.184243571897,860.130893195249,757.858330994802
Singapore,918.250485466927,1067.25265618087,1363.89711104592,1922.78122580195,2355.86378204597,2552.11198454092,2639.22649473925,2875.25208391857,3416.01487405554,4070.94934312046,4956.64039234197,5674.41971581563,6043.53246013494,6705.53219607591,7189.99309831838,6790.68737091115,6842.53138673483,7775.55977794416,9319.33355417809,10697.4421290707,12795.007025839,14496.3745595364,16157.4139810734,18265.7609010384,21560.1702462757,24850.5615731694,26276.851216768,26371.8111663491,21973.6067389786,21753.5930340149,23809.3402876559,21814.9160475071,22315.111086299,23596.0853967981,27567.695587854,29943.0438298536,33724.8239486917,39364.984423583,40280.3783991659,39075.7099474319,47234.0478017211,53906.5308192722,55747.9474159829,57111.0082288121,57689.5107566014,55742.9127020958,57199.3302061737,61251.3181618299,66891.747900758,66478.0613825422,62184.9002329032,78270.6009918139,88227.3995857797,86615.9663360326
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22084.2504526243,23382.4590515266,24624.7902536276,25787.6632302116,25648.6190319787,26528.1428259223,27316.747565495,30443.1575292023,33371.2590446731,36494.4377821327,36481.0984554312,36650.4634217625,33063.1246522348,31708.7499268476,36146.5033134295,30244.8139292074,33307.7595320868,37230.2562508941,39236.5748958681
Slovakia,,,,,,,,,,,,,,,,,,,,,3241.23699848617,2261.91900544964,2448.97368410301,2626.92923255746,3029.59362794256,3792.44318936504,4077.4484123366,4101.96011631618,4262.75480102239,3875.09748529106,3847.65757648946,3973.30314121196,4606.56152956125,6279.86785736922,7990.67599704731,9081.73024139611,10631.2495978135,14334.6991087052,17974.2071989461,16590.8586007143,16898.1228896661,18470.3763342746,17525.7456242808,18322.8365274174,18782.7803433761,16452.7628873154,16646.9249447351,17656.9955543863,19586.0976281803,19418.5949107666,19749.244530627,22156.4497359493,21181.1516291642,24086.0839977663
Slovenia,,,,,,,,,,,,,,,,,,,,,9107.42519054514,6636.21002707601,6568.7031246656,6664.09498706753,7574.50092711178,10748.3647565003,10805.4634873123,10445.4279399668,11139.3107759679,11412.001449143,10147.2739733888,10388.3193583729,11655.9746552979,14736.1274981713,17133.7416063723,18000.7227615224,19598.5171866621,23771.8523286541,27410.8653821236,24550.6703426428,23375.1524694667,24989.7962905724,22484.0898984312,23276.6497355818,24054.8204065218,20733.285018893,21486.0123927448,23348.0249488034,25943.252264658,25875.4505102113,25392.0651093608,29112.5881886071,28331.5570455215,32641.8990676535
Solomon Islands,181.403253665298,191.519694485883,204.00854055246,266.422171398268,373.837859705168,322.808577819261,347.993499337517,380.108727165691,442.319372875335,565.958825942882,602.699519704205,655.343886762286,639.562045551696,466.208925967935,637.193752233646,566.407720281791,496.809750499852,484.912598326343,566.17056784433,521.731622425691,627.947565287375,644.905213164588,739.946008696734,779.157468594976,855.761796262075,978.800328415811,1085.81675058106,1103.76762189486,972.643551513771,1036.92943651473,931.155101154982,933.044198052253,773.810372582738,895.984271127289,986.070963700567,1144.49233982381,1255.62440767907,1390.14869989941,1525.8467330773,1554.70678206781,1685.14527679885,1924.0579469591,2066.25743975135,2161.38624766881,2164.95279096608,2045.47723001006,2082.62384545374,2143.57659829687,2278.19912118435,2223.65882841093,2063.32783212061,1996.88299751378,2005.41095181981,2041.63337374012
Somalia,91.2211563987243,90.429226638579,113.692401971838,119.562133472571,137.891575833679,177.8061434405,199.583547173719,99.0204933802341,104.427225143208,94.945138364634,96.7319096277156,111.639505549946,121.391072881587,108.040892638877,111.459336066066,120.957760403698,115.872545518297,126.136911817979,134.914504098353,148.008543485685,157.831975681753,105.371326515177,109.20491048013,188.60315867938,210.793779591675,210.673254611427,237.24144095071,280.112724220734,363.200013490075,358.658780824008,386.119274401843,244.914842543357,229.598918306379,286.273025193728,375.410326234003,439.979907805274,457.996662195871,479.635628065093,507.037443347207,246.513251671979,219.202453850743,235.325945607272,324.343992766827,382.298614922912,435.370239765359,480.019101754614,515.097492880908,553.208100838334,509.497273804534,539.892436958435,518.16113333875,549.11489383827,573.141165798229,597.485158875002
South Africa,837.363099609407,897.534411734403,915.759806404434,1219.84844830789,1489.58686360999,1498.31106476819,1400.20657964201,1513.63549954312,1694.48385505295,2035.2089910638,2842.67576388421,2824.13718593019,2502.62733020128,2694.91219770508,2304.13336838674,1702.17191392733,1882.63196194641,2394.19167297032,2496.22315688395,2522.8114238076,2864.04981551691,3085.89985292359,3379.38723717735,3399.64052938765,3488.59678784028,3855.63408738572,3617.55321966913,3700.23581563968,3309.60923090489,3242.3682162582,3217.84677977251,2847.15197459226,2688.2368453232,4062.21747031092,5221.46374132913,5836.87632733794,6077.38278420112,6591.85535949047,6184.75449370598,6374.70548145532,7973.47200012496,8646.05555305651,8076.90926977913,7327.96717347685,6851.51548460073,6108.33075156001,5650.89432197171,6612.92001536605,6914.17782053084,6533.71118547901,5585.83403476794,6830.89472461409,6496.97288042941,5976.38585072846
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.17297903109,1253.95119114959,1531.40388442934,1671.11288046859,825.055859920554,1139.54441754452,1330.11875905125,636.456949735732,302.526287229124,348.11521554064,374.746292432014,412.054262174437,393.132565843856,394.852815843501,395.413965328741,403.117721679247
Spain,1211.4638086475,1363.81474700903,1710.87483929285,2250.28240145094,2748.83712717671,3203.94221143631,3273.52940979336,3620.75309030708,4348.76164394671,5759.6268874046,6195.93942854068,5359.98736620053,5148.00259465145,4465.57942019699,4474.3100213679,4680.32899698777,6483.40494091145,8198.07740486712,9650.06126197465,10619.6873732064,13717.4063513939,14711.9502892157,15993.1221094845,13233.6210115986,13301.5138856337,15334.1151096795,15962.5826161596,14589.5182768853,15233.4192349001,15543.9964515801,14580.8422727067,15220.985937888,16978.2367277037,21360.5518815698,24744.7697870879,26266.9890688956,28232.1072892095,32444.1916611599,35386.9046549075,32091.3866065845,30486.2237383715,31651.7149286675,28308.0026412323,29069.0485552235,29542.7869717034,25836.9653491613,26598.3728616726,28201.2733818363,30400.4470092593,29587.7066880816,27051.1254214823,30611.177878508,30243.5099675551,33814.1795526483
Sri Lanka,229.112465982412,229.551718386275,251.272215525956,268.1568192924,327.601448381272,332.853164015023,310.988584881636,345.521254540975,232.462773782917,278.625961011871,329.378826467685,344.183354716655,362.7350227261,389.558559738355,443.852256848859,442.138557629593,462.955464311732,476.745355410083,506.196350500877,501.488218371443,574.198141319545,641.84227434893,680.216250820442,718.705145911585,802.770993764497,870.700479057031,922.366111341406,979.421033299504,998.502412915795,973.479451164378,991.641678830211,936.932238962753,988.239757911096,1083.08514469449,1177.16247725942,1381.64067856433,1600.80283500124,1830.77923520523,2304.02518056146,2381.71202808211,2808.36778122301,3224.95736767355,3327.7761369126,3605.09395985221,3830.08256626261,3918.13479717275,4016.84988140963,4272.83050727981,4246.32050894884,3972.01185936065,3742.63183508252,3903.4301901578,3266.29063951574,3672.51929202756
St. Vincent and the Grenadines,220.791218471573,237.712255329175,323.955195035872,351.010952407428,379.782472469894,380.225375793298,366.274353223276,416.400001016713,522.747519302323,602.978382236195,670.992895249082,817.186841176734,939.194418493459,1044.25984165712,1127.51283641308,1229.16744320676,1376.31227955658,1527.32010853773,1752.89464101272,1888.81858069515,2095.0783524196,2252.95186063075,2489.82584438512,2559.66526219305,2623.23458255187,2869.90384857953,3048.31282232117,3242.78481095532,3525.89328372373,3688.02030264479,3768.94133994843,4071.10134777732,4303.27192570569,4499.62960016787,4873.48783622103,5157.38682212671,5744.8176120842,6398.18791453763,6598.90264584576,6463.78542729938,6551.97071770522,6527.68929113477,6713.81449872474,7072.46942693375,7168.82875342912,7353.73556054184,7656.90042881178,7988.02692417297,8428.11265223251,8740.59937585977,8351.20902532268,8641.28047359696,9693.55925541205,10767.4980270283
State of Palestine,158.877490414591,179.442856223322,253.573313586607,306.27693223917,464.682674620689,452.538845215548,516.763292172942,517.809017138151,524.173976751283,592.463984718328,731.066791054682,655.555455660856,675.266887039635,675.640751629162,637.242555981154,575.676548884519,901.356401070804,947.65427260506,949.209757831876,867.390658141046,904.99449666607,936.215379500878,1106.94901004133,1143.05356761424,1124.20769117323,1245.11151121294,1241.28902418868,1314.81076733431,1372.91723480604,1397.52873781351,1368.61779945574,1234.83901014254,1070.26201824966,1167.72167730506,1324.56562644147,1440.85527608498,1467.25902417934,1556.3770191327,1909.1986740283,2062.02314264395,2410.18233888884,2717.77211735539,2896.20248840359,3132.02376403189,3168.04208083459,3090.16900121971,3325.33302653139,3400.5637665798,3355.59041040764,3455.88982784188,3063.63779101373,3492.3484225516,3612.5399838274,3216.05365874671
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.42486908286,1416.62412956882,1545.68633524334,1890.0503374888,1686.92772101684,1691.99835923424,2011.44824929272,2097.05738749917,2362.16026129251,2857.88864003478,1093.43874292492,771.028417845963,732.944476996044,732.099903293161,756.076171938474,679.842661124545
Sudan (Former),81.6724157158097,85.9597849733807,103.240938613348,127.991775705985,150.277336824545,181.263609050029,218.650441787292,248.595346103929,257.868134684496,274.26221328972,297.481322974903,345.186805555145,252.012470619286,220.200196311349,290.638712481105,267.733557014813,356.14520856005,452.855038103802,444.166043051309,431.273695313849,472.612512920462,414.872543044078,435.269242275402,441.124884325051,408.183081607666,429.700861827649,273.868182161912,327.0987727575,340.538383215745,325.63808072322,386.779078736134,451.293282656638,506.262550368744,580.320156882561,705.113362539562,905.542146792365,1132.47318957361,1444.3835045371,1507.06835651185,1382.30354490042,1542.6040719705,,,,,,,,,,,,,
Suriname,939.174720293238,992.710219022025,1067.03127688409,1175.31240789373,1426.93234946464,1630.11933817165,1784.59440094914,2282.00965194176,2641.46255930433,2839.82703944338,2901.37297563087,3244.30982378596,3330.01525290442,3196.43796961049,3097.8834142496,3091.79210586274,3111.66048760901,3382.4359879675,3954.36363229791,1846.77247019935,1822.54473517982,1924.11695563115,1963.17762714516,1867.13705119459,1957.53977348262,1965.11050128741,2400.27406140624,2518.46395284487,2957.87358359969,2393.27503097024,2426.68298999653,2098.47827409844,2696.82274250868,3076.3797027113,3513.52471341054,4222.98151075164,5002.79244463673,5529.8550892151,6632.56519901736,7252.77654327124,8149.91560946872,8226.28848502765,9237.48260788331,9518.81461694375,9669.94317204192,8813.61791378574,5644.20585339374,6049.52118454525,6665.74162749414,7023.82096802,6792.42104531355,5386.48864414909,5810.65021246146,5976.49477547351
Sweden,4729.40821245762,5125.47076189166,6018.34595052312,7290.02963023404,8077.55618508569,10102.5235788873,10852.520723994,11431.8317006503,12602.1483211496,14855.6986777242,17073.4689535289,15563.968065284,13719.3250358631,12590.2593010911,13080.3655374968,13647.3929819343,17955.512363595,21761.4756965018,24500.0176188977,25625.8529882591,30550.6775132661,31778.7420576662,32755.4802145293,24391.5390074048,26047.5625347304,30256.615083104,33025.2889414466,30326.3186488136,30607.0074556537,30969.654454028,29632.6574849844,27259.1961245227,29957.5682382979,37291.561327326,42756.9622171434,43377.726943984,46530.6853776979,53567.7366033369,55815.8541213478,46706.6201765276,52542.2335346063,60379.4808808525,57749.139620061,60842.7493651754,59581.729194041,51196.4116896255,51819.3789380452,53299.9896229123,54180.8899429717,51771.847717188,52652.5157293876,61173.0886298988,55294.8438721014,55438.6398520741
Switzerland,4044.43747716312,4834.69216427132,5884.73479484966,7855.7663832025,9004.97948792857,10328.2277694973,10864.702208872,11643.182705157,16281.1880479879,18264.2686521097,19392.4400148699,17663.2993017657,17998.7969222368,17857.3811369155,16989.8973668958,17150.3511803814,24457.2730905403,30437.5790979077,32686.677449819,31304.0468027925,39589.5570336413,39562.382166148,40715.010899599,39237.5752673859,43093.2950214488,50116.633669901,48092.0297916453,41582.576092105,42678.4542000451,41696.1816173732,38865.3584764977,39657.4341474579,42493.5392874726,49374.9127782265,54699.8419125996,56283.9970911948,59051.7988443173,65040.4113211969,74233.6033176572,71622.7843625398,76523.1191051622,90454.1922823941,85814.0482307237,87284.3042814859,88707.80976834,83790.8880466247,82137.7423927415,82236.9795650458,85196.4803633924,84105.4951876312,85862.4967811107,93638.1276340626,94232.458672761,100830.693982625
Syrian Arab Republic,275.192765439386,312.59998759704,348.815890630569,361.173380077195,560.108241944849,702.972853904421,817.218885559442,864.102932689291,1001.29356925116,1163.41973777788,1467.587455138,1821.33403928337,1842.56238702141,1897.31716205372,1883.18502932539,945.232183951846,885.159145191175,893.054234193016,1012.25063698414,844.437157470704,887.087319461929,958.932868080157,1079.24898999736,1127.50458716734,872.041965212444,926.272023896847,1008.22802493011,1049.23385049981,1104.16685649153,1097.25664859696,1181.98399888882,1232.06320154797,1246.94478296757,1165.92365613819,1338.60369210104,1509.34925305907,1686.04055363424,1928.34421295072,2429.12475348809,2462.20191881341,2730.61479090298,2941.372760746,2057.93339379815,1246.88692837705,1155.9264764753,1038.97744298415,704.404854158637,909.049662366412,1174.06042488912,1391.02787812136,1009.01393700882,1526.03066197013,1573.97565167634,1230.27039575612
Tajikistan,,,,,,,,,,,,,,,,,,,,,525.856713140304,492.059618350961,350.480463305051,295.986252070979,233.81550867552,204.785329566961,170.204996819229,148.500993622542,211.386134913603,173.105795794087,136.94870723014,168.696046524258,186.940538110697,233.537122345284,305.735209238759,333.922553026865,401.009771257647,516.985047601302,703.319431838374,664.782711425344,737.332970706565,833.601917930341,960.669262602203,1053.16778772303,1124.88395670049,956.916362685656,788.710481734485,829.457179988057,834.28843496778,871.022403399654,834.311742403606,896.748053372182,1052.17949484894,1160.81162175512
Thailand,205.465785815643,208.183203217327,224.725813305719,288.341518951394,357.584292385113,379.022347685097,422.683070919541,481.342657044441,571.597203469498,638.095683875693,734.462818219582,775.321642395911,798.371482696813,856.957511879795,877.685611203941,801.917767099156,872.674322162865,1005.68883618375,1206.47215254926,1390.45280094824,1616.05882628521,1819.75825697027,2044.57209932732,2245.13688018263,2517.70733757039,2864.36519121986,3054.65692482301,2473.14093399876,1847.70377036053,2033.24491416738,2005.97692847246,1889.93432467145,2089.75181490087,2347.54003172339,2641.56193290266,2867.70457273704,3331.32160530203,3918.52908415986,4309.13513933691,4135.43857016583,4973.86288823778,5373.62607605433,5725.53133306533,6018.08344452122,5801.20002447432,5688.85258148635,5833.57710107963,6413.09181459238,7099.77525640108,7605.69438008754,6985.64522949511,7058.06940237617,6909.37058097653,7181.69473652693
Timor-Leste,,,,,,,,,,,,,,,,,,,,,266.969500687188,300.492638877111,372.166628300626,418.084505567682,448.152103096177,479.308763733289,530.635824772886,468.225836909497,506.292964680169,385.471410583721,492.674309611751,587.817765241939,533.986500735362,534.856274226233,474.376472702928,487.458053317952,464.670707569243,540.154487709588,628.123289833974,686.526252807471,813.060220581389,939.045239311228,1022.61906713015,1204.56843345315,1224.74956320443,1323.67777693877,1345.4266717251,1276.82714110296,1227.43537919322,1558.12426889684,1630.86938531115,2684.82702373608,2343.24523349607,1502.51964478439
Togo,137.017308159597,149.535612326998,169.237791372886,192.410758386564,251.041436654419,270.161510063922,251.264085918091,295.451857363056,357.278684647033,415.874317308231,449.721668586801,366.122403280981,306.120952118644,266.11823393286,243.172443193594,249.888755180293,343.825499235083,392.688557858648,461.831793345232,439.877610743581,514.428785022185,493.849765746831,503.43789123431,386.103136760253,298.161206374286,377.004194722631,397.03308610667,391.735634862262,360.382278082055,351.107225764208,290.249108363603,280.904009923724,315.280186123556,381.082964115906,396.732964107021,437.94410618961,492.441826942029,607.587886116647,718.948386019822,720.693767628246,704.986771968422,783.988945139261,762.391623112377,826.542800234509,855.584809462634,751.05198760934,772.581357538447,792.765701528558,851.120560623386,826.25520876544,863.468666603934,950.500712164577,909.172101883947,997.118829585942
Tonga,202.571037044625,225.465245268642,266.244311133017,387.308779522036,507.482296698148,457.13214195654,413.044420200608,462.44732595967,559.825882133619,598.819786082656,806.885124468196,836.223741222976,870.469707000925,875.308039344729,873.826969942644,746.786078647812,893.260399939429,1070.14430571185,1461.20932295334,1522.24379594462,1624.51974759277,1954.3842355961,1926.5286493646,1900.09353019992,1956.63255951748,2083.95791531548,2214.78068111733,2135.49021630146,1888.76191145144,1932.14364714872,1859.62070470876,1616.13259031614,1747.14150970996,1980.80135410424,2277.80691129261,2471.43922895643,2727.28917532928,2842.09022266753,3149.358540893,2987.2264709899,3456.72434271952,4083.42228907343,3913.71427671863,4124.23843904595,4059.38370062341,3805.37275074608,3991.39509927209,4374.93501535066,4550.15176285849,4640.96161883102,4722.0867437589,4940.67909267113,4814.0272346927,4859.49039483226
Trinidad and Tobago,875.134061476498,944.148438156579,1127.04290698945,1343.96302194841,2071.18477483967,2447.47166058472,2475.41654439988,3068.98765188878,3439.27207671031,4386.09813676441,5867.91116243334,6501.94086215691,7485.40236646606,7061.49181511668,6980.54216937732,6557.13731993371,4206.40114009676,4160.0874491935,3858.9358873364,3675.29519803669,4272.11483677585,4439.10586982551,4515.10987601428,3772.92747157163,4053.35132063782,4343.28624568581,4673.31059596924,4638.10961679045,4868.98995052841,5466.81889946808,6521.90855663252,7027.82656615655,7139.80088010585,8916.3564615679,10422.7541905009,12482.681446213,14277.5287361796,16740.6520775024,21454.2752470737,14687.4765351116,16853.8653354905,19261.420092277,19338.3511558711,20217.657952326,20739.9475348086,18780.6954024876,16439.7407190809,16500.6635657891,16245.2350170448,15885.3351770213,14173.5317431165,16251.2800410592,19058.7126039329,16959.7639584964
Tunisia,307.93770025436,351.629364256822,455.221344765225,541.457579972544,684.829542389326,813.93978939709,825.343113812378,911.351828179923,1038.5821216811,1222.45749820573,1453.02499769378,1369.23072394133,1292.57108660852,1260.60619579779,1221.46953640152,1246.1231949167,1302.67411372099,1366.63778510788,1390.03386637753,1360.55539174716,1624.0611873203,1680.01095193581,1959.57915611679,1810.6403601983,1903.19533248595,2160.75953602815,2313.68511561915,2202.10854578058,2285.0282319692,2376.07427475676,2199.04412458253,2235.72059323381,2320.77183646044,2725.86360968543,3067.42018472557,3146.82526591801,3322.56933570096,3726.9157598343,4255.05123132099,4080.09032448781,4091.67852441326,4257.88002298309,4188.42511404789,4300.01562876015,4427.78725083307,4014.94700600973,3847.80294738321,3619.03247319953,3628.10314289368,3528.87043948839,3552.55320703644,3874.9078377816,3679.9409997741,3978.63425845697
Türkiye,684.240317993891,629.284103033302,772.360346264638,948.765082781655,1278.5456755547,1565.20741785132,1755.81025137665,1960.99922182847,2121.14974216745,2839.64221487184,2087.00230144722,2112.66903151612,1879.00517368057,1753.85243581472,1667.04146535088,1827.32387862291,2014.79092343103,2272.40102445389,2321.63976283575,2684.77393705956,3705.58157250467,3649.77785105985,3779.40436654404,4212.73527940943,2998.06068970635,3822.28574324267,4035.18623473133,4161.69832197013,4329.55831245077,3969.47594032619,4192.44627570156,3045.55384011135,3583.19599739311,4637.88178308679,5960.77795600619,7303.0127919762,7953.0760909901,9629.90134392029,10766.1229215074,8960.0561624758,10593.0656455021,11302.0743738348,11709.9545789768,12536.1365901496,12032.0449006092,10802.0020623521,10651.0815778631,10338.8378019734,9227.78219815518,8915.49508776446,8367.10765843989,9457.84674096147,10419.6481230114,12813.6411503233
Turkmenistan,,,,,,,,,,,,,,,,,,,,,816.523831591305,785.353317733923,667.660882529497,678.647830083728,561.494225997729,522.530021781236,558.077582287972,618.223472756668,648.862427003713,858.587960144669,1076.29398543858,1444.50435327608,1824.10045345354,2318.01868950002,2451.87912576853,2805.08165648912,3149.75680135336,3526.38541668721,4046.4732800942,3707.97850699617,4058.53937000739,5143.61929334647,6053.88692828711,6599.64529055481,7164.14536184006,5800.02190150792,5686.98040962764,5828.4816623489,6125.05169712085,6648.0348960628,6592.60146027748,7051.20211079213,7820.38005663986,8131.96266203302
